#LOG_FORMAT=1
#LOGID=2
#LOGIV=
#"","20190129094257","CubeSerialized: }StatsByCube: by *"
#"","20190129094257","CubeSerialized: }StatsByClient: by *"
#"","20190129094257","CubeSerialized: }StatsForServer: by *"
#"","20190129094257","CubeSerialized: }StatsByCubeByClient: by *"
#"","20190129094257","CubeSerialized: }StatsByProcess: by *"
#"","20190129094257","CubeSerialized: }StatsByChore: by *"
"","20190129094257","20190129094257","*","S","","ADMIN","}ClientGroups","Admin","ADMIN",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10540","Sales","P-38","RATTC","9","16-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-17","DUMON","7","16-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","585","Sales","P-17","DUMON","7","16-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10","Sales","P-34","DUMON","7","16-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","140","Sales","P-34","DUMON","7","16-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","14","Sales","P-41","DUMON","7","16-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","135.1","Sales","P-41","DUMON","7","16-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-30","LEHMS","7","17-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","388.35","Sales","P-30","LEHMS","7","17-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","40","Sales","P-59","MAISD","4","17-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","2200","Sales","P-59","MAISD","4","17-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","30","Sales","P-8","KOENE","9","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","1200","Sales","P-8","KOENE","9","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10","Sales","P-24","KOENE","9","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","45","Sales","P-24","KOENE","9","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","24","Sales","P-29","KOENE","9","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","2970.96","Sales","P-29","KOENE","9","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","35","Sales","P-30","KOENE","9","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","906.15","Sales","P-30","KOENE","9","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","20","Sales","P-36","KOENE","9","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","380","Sales","P-36","KOENE","9","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","28","Sales","P-13","SAVEA","1","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","168","Sales","P-13","SAVEA","1","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","50","Sales","P-69","SAVEA","1","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","1800","Sales","P-69","SAVEA","1","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","120","Sales","P-75","SAVEA","1","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","930","Sales","P-75","SAVEA","1","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","110","Sales","P-24","ERNSH","3","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","495","Sales","P-24","ERNSH","3","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","45","Sales","P-39","ERNSH","3","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","810","Sales","P-39","ERNSH","3","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","91","Sales","P-40","ERNSH","3","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","1674.4","Sales","P-40","ERNSH","3","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","100","Sales","P-60","ERNSH","3","18-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","3400","Sales","P-60","ERNSH","3","18-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-45","MAISD","7","19-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","142.5","Sales","P-45","MAISD","7","19-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","16","Sales","P-56","MAISD","7","19-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","608","Sales","P-56","MAISD","7","19-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","80","Sales","P-29","HUNGO","3","19-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","9903.200000000001","Sales","P-29","HUNGO","3","19-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","36","Sales","P-30","HUNGO","3","19-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","932.04","Sales","P-30","HUNGO","3","19-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","5","Sales","P-13","OCEAN","4","20-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","30","Sales","P-13","OCEAN","4","20-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","8","Sales","P-39","LILAS","5","20-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","144","Sales","P-39","LILAS","5","20-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","3","Sales","P-70","WELLI","1","20-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","45","Sales","P-70","WELLI","1","20-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","30","Sales","P-41","HILAA","4","23-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","289.5","Sales","P-41","HILAA","4","23-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","30","Sales","P-71","HILAA","4","23-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","645","Sales","P-71","HILAA","4","23-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","30","Sales","P-55","FOLKO","1","23-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","720","Sales","P-55","FOLKO","1","23-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","6","Sales","P-62","FOLKO","1","23-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","295.8","Sales","P-62","FOLKO","1","23-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","40","Sales","P-13","HANAR","3","24-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","240","Sales","P-13","HANAR","3","24-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","21","Sales","P-65","HANAR","3","24-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","442.05","Sales","P-65","HANAR","3","24-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","20","Sales","P-68","HANAR","3","24-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","250","Sales","P-68","HANAR","3","24-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-58","WHITC","3","24-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","198.75","Sales","P-58","WHITC","3","24-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","35","Sales","P-62","WHITC","3","24-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","1725.5","Sales","P-62","WHITC","3","24-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","20","Sales","P-1","WELLI","9","24-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","360","Sales","P-1","WELLI","9","24-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-61","WOLZA","4","25-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","427.5","Sales","P-61","WOLZA","4","25-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","14","Sales","P-75","SPECD","6","25-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","108.5","Sales","P-75","SPECD","6","25-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","20","Sales","P-7","REGGC","4","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","600","Sales","P-7","REGGC","4","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","14","Sales","P-52","REGGC","4","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","98","Sales","P-52","REGGC","4","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","12","Sales","P-7","SANTG","1","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","360","Sales","P-7","SANTG","1","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-16","SANTG","1","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","261.75","Sales","P-16","SANTG","1","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","5","Sales","P-41","SANTG","1","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","48.25","Sales","P-41","SANTG","1","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","12","Sales","P-19","WILMK","1","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","110.4","Sales","P-19","WILMK","1","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10","Sales","P-49","WILMK","1","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","200","Sales","P-49","WILMK","1","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","5","Sales","P-61","WILMK","1","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","142.5","Sales","P-61","WILMK","1","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10","Sales","P-1","GODOS","3","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","180","Sales","P-1","GODOS","3","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","12","Sales","P-17","GODOS","3","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","468","Sales","P-17","GODOS","3","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-67","GODOS","3","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","210","Sales","P-67","GODOS","3","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","40","Sales","P-11","HUNGO","2","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","840","Sales","P-11","HUNGO","2","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","60","Sales","P-29","HUNGO","2","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","7427.4","Sales","P-29","HUNGO","2","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","30","Sales","P-4","QUEEN","4","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","660","Sales","P-4","QUEEN","4","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","40","Sales","P-33","QUEEN","4","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","100","Sales","P-33","QUEEN","4","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","15","Sales","P-58","QUEEN","4","26-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","198.75","Sales","P-58","QUEEN","4","26-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","25","Sales","P-71","QUEEN","6","27-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","537.5","Sales","P-71","QUEEN","6","27-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10","Sales","P-17","TORTU","2","27-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","390","Sales","P-17","TORTU","2","27-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","30","Sales","P-33","TORTU","2","27-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","75","Sales","P-33","TORTU","2","27-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10","Sales","P-54","TORTU","2","27-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","74.5","Sales","P-54","TORTU","2","27-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","6","Sales","P-16","RANCH","1","27-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","104.7","Sales","P-16","RANCH","1","27-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","6","Sales","P-32","RANCH","1","27-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","192","Sales","P-32","RANCH","1","27-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","20","Sales","P-57","RANCH","1","27-02-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","390","Sales","P-57","RANCH","1","27-02-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","1","Sales","P-30","ROMEY","4","02-03-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","25.89","Sales","P-30","ROMEY","4","02-03-1998","Revenue",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","10","Sales","P-60","ROMEY","4","02-03-1998","Quantity",""
"","20190130021311","20190130021311","Admin","N","4.940656458412465e-324","340","Sales","P-60","ROMEY","4","02-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","60","Sales","P-1","BOTTM","3","02-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","1080","Sales","P-1","BOTTM","3","02-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","25","Sales","P-60","BOTTM","3","02-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","850","Sales","P-60","BOTTM","3","02-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","24","Sales","P-16","LINOD","2","02-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","418.8","Sales","P-16","LINOD","2","02-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","24","Sales","P-25","LINOD","2","02-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","336","Sales","P-25","LINOD","2","02-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","20","Sales","P-40","LINOD","2","02-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","368","Sales","P-40","LINOD","2","02-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","24","Sales","P-50","AROUT","4","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","390","Sales","P-50","AROUT","4","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","10","Sales","P-35","VAFFE","1","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","180","Sales","P-35","VAFFE","1","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","40","Sales","P-63","VAFFE","1","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","1756","Sales","P-63","VAFFE","1","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","15","Sales","P-17","HANAR","5","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","585","Sales","P-17","HANAR","5","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","35","Sales","P-24","HANAR","5","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","157.5","Sales","P-24","HANAR","5","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","10","Sales","P-42","LAMAI","7","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","140","Sales","P-42","LAMAI","7","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","10","Sales","P-43","LAMAI","7","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","460","Sales","P-43","LAMAI","7","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","24","Sales","P-67","LAMAI","7","03-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","336","Sales","P-67","LAMAI","7","03-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","20","Sales","P-10","BERGS","3","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","620","Sales","P-10","BERGS","3","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","30","Sales","P-28","BERGS","3","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","1368","Sales","P-28","BERGS","3","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","6","Sales","P-75","BERGS","3","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","46.5","Sales","P-75","BERGS","3","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","25","Sales","P-36","HANAR","3","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","475","Sales","P-36","HANAR","3","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","12","Sales","P-52","HANAR","3","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","84","Sales","P-52","HANAR","3","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","2","Sales","P-11","ANATR","4","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","42","Sales","P-11","ANATR","4","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","10","Sales","P-13","ANATR","4","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","60","Sales","P-13","ANATR","4","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","7","Sales","P-19","ANATR","4","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","64.40000000000001","Sales","P-19","ANATR","4","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","10","Sales","P-72","ANATR","4","04-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","348","Sales","P-72","ANATR","4","04-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","5","Sales","P-20","LACOR","4","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","405","Sales","P-20","LACOR","4","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","5","Sales","P-52","LACOR","4","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","35","Sales","P-52","LACOR","4","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","20","Sales","P-76","LACOR","4","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","360","Sales","P-76","LACOR","4","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","5","Sales","P-47","GALED","1","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","47.5","Sales","P-47","GALED","1","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","5","Sales","P-76","GALED","1","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","90","Sales","P-76","GALED","1","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","60","Sales","P-21","FRANK","6","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","600","Sales","P-21","FRANK","6","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","49","Sales","P-75","FRANK","6","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","379.75","Sales","P-75","FRANK","6","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","15","Sales","P-77","FRANK","6","05-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","195","Sales","P-77","FRANK","6","05-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","36","Sales","P-21","SUPRD","4","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","360","Sales","P-21","SUPRD","4","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","25","Sales","P-27","SUPRD","4","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","1097.5","Sales","P-27","SUPRD","4","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","25","Sales","P-55","SUPRD","4","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","600","Sales","P-55","SUPRD","4","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","30","Sales","P-58","SUPRD","4","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","397.5","Sales","P-58","SUPRD","4","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","42","Sales","P-13","RICSU","4","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","252","Sales","P-13","RICSU","4","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","30","Sales","P-57","RICSU","4","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","585","Sales","P-57","RICSU","4","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","30","Sales","P-16","BONAP","8","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","523.5","Sales","P-16","BONAP","8","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","14","Sales","P-62","BONAP","8","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","690.2000000000001","Sales","P-62","BONAP","8","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","16","Sales","P-72","BONAP","8","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","556.8","Sales","P-72","BONAP","8","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","20","Sales","P-75","BONAP","8","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","155","Sales","P-75","BONAP","8","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","2","Sales","P-53","ISLAT","6","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","65.59999999999999","Sales","P-53","ISLAT","6","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","30","Sales","P-61","ISLAT","6","06-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","855","Sales","P-61","ISLAT","6","06-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","20","Sales","P-6","LEHMS","3","09-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","500","Sales","P-6","LEHMS","3","09-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","21","Sales","P-1","WELLI","4","09-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","378","Sales","P-1","WELLI","4","09-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","4","Sales","P-18","WELLI","4","09-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","250","Sales","P-18","WELLI","4","09-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","8","Sales","P-23","WELLI","4","09-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","72","Sales","P-23","WELLI","4","09-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","30","Sales","P-36","GREAL","3","09-03-1998","Quantity",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","570","Sales","P-36","GREAL","3","09-03-1998","Revenue",""
"","20190130021312","20190130021312","Admin","N","4.940656458412465e-324","8","Sales","P-28","CACTU","7","10-03-1998","Quantity",""
